kind,timestamp_ms,tag_id,x_m,y_m,z_m,mode,anchor_count,rmse_m,max_error_m,avg_anchor_rssi_dbm,quality,held,motion_rejected,raw_x_m,raw_y_m,raw_z_m,z_candidates,z_mode,used_anchors,rejected_anchors,line_num
tag,69322.000,2,-0.589048,-0.824512,1.700000,xy_robust_height_locked_drop_1-4,5,1.252438,1.576646,-84.115,3.986749,0,0,-0.589048,-0.824512,1.700000,,,2|3|5,1|4,8
tag,69458.000,1,1.273706,-2.000000,1.700000,xy_robust_height_locked_drop_1,4,0.806818,0.985213,-85.593,16.837804,0,0,1.273706,-2.000000,1.700000,,,2|4|5,1,9
tag,69522.000,2,-0.200849,-1.043585,1.700000,xy_robust_height_locked_drop_1-4,5,1.154029,1.537323,-81.801,7.748611,0,0,-0.200849,-1.043585,1.700000,,,2|3|5,1|4,10
tag,69658.000,1,1.352640,-2.000000,1.700000,xy_robust_height_locked_drop_1,4,0.789472,0.970570,-85.611,17.352079,0,0,1.352640,-2.000000,1.700000,,,2|4|5,1,11
tag,69722.000,2,0.090120,-1.335544,1.700000,xy_robust_height_locked_drop_1-4,5,1.016684,1.288075,-83.861,11.147988,0,0,0.090120,-1.335544,1.700000,,,2|3|5,1|4,12
tag,69823.000,1,4.291270,-2.000000,1.700000,xy_robust_height_locked,3,0.583921,0.885024,-84.462,23.920835,0,0,4.291270,-2.000000,1.700000,,,1|2|5,,13
tag,69922.000,2,0.397080,-1.429495,1.700000,xy_robust_height_locked_drop_1-4,5,0.852674,1.167059,-84.039,16.006186,0,0,0.397080,-1.429495,1.700000,,,2|3|5,1|4,14
tag,70017.000,1,2.896291,-2.000000,0.316435,3d_robust_wls,4,0.341664,0.499397,-86.240,42.565904,0,0,2.896291,-2.000000,0.316435,,,1|2|4|5,,15
tag,70127.000,2,2.269756,-2.000000,1.700000,xy_robust_height_locked_drop_4,4,0.530649,0.757318,-83.811,25.746658,0,0,2.269756,-2.000000,1.700000,,,1|2|5,4,16
tag,70217.000,1,2.406120,-1.930023,0.316435,xy_robust_height_locked_drop_4,4,0.211235,0.316991,-83.975,35.271719,0,0,2.406120,-1.930023,0.316435,,,1|2|5,4,17
tag,70327.000,2,2.145254,-2.000000,0.238937,3d_robust_wls,4,0.299001,0.427951,-82.240,45.246033,0,0,2.145254,-2.000000,0.238937,,,1|2|4|5,,18
tag,70427.000,1,2.290195,-1.712821,0.316435,xy_robust_height_locked_drop_5,4,0.241514,0.335237,-84.429,34.204517,0,0,2.290195,-1.712821,0.316435,,,1|2|4,5,19
tag,70558.000,2,2.155073,-1.878922,0.238937,xy_robust_height_locked_drop_5,4,0.203607,0.274901,-80.912,36.572494,0,0,2.155073,-1.878922,0.238937,,,1|2|4,5,20
tag,70627.000,1,2.269848,-1.927612,1.502659,3d_robust_wls,4,0.148205,0.173986,-85.197,48.734743,0,0,2.269848,-1.927612,1.502659,,,1|2|4|5,,21
tag,70758.000,2,2.052259,-1.695449,0.238937,xy_robust_height_locked_drop_5,4,0.221902,0.295640,-81.429,35.842846,0,0,2.052259,-1.695449,0.238937,,,1|2|4,5,22
tag,70823.000,1,2.143241,-1.741186,1.502659,xy_robust_height_locked,3,0.174507,0.250709,-82.041,37.050282,0,0,2.143241,-1.741186,1.502659,,,1|2|5,,23
tag,70917.000,2,1.071707,-1.930150,0.238937,xy_robust_height_locked_drop_2,4,0.009231,0.012438,-82.244,41.937633,0,0,1.071707,-1.930150,0.238937,,,1|4|5,2,24
tag,71023.000,1,2.032037,-1.591350,1.502659,xy_robust_height_locked,3,0.190327,0.271533,-80.945,36.959362,0,0,2.032037,-1.591350,1.502659,,,1|2|5,,25
tag,71117.000,2,1.879918,-1.821056,1.520297,3d_robust_wls,4,0.151367,0.213774,-81.952,49.775734,0,0,1.879918,-1.821056,1.520297,,,1|2|4|5,,26
tag,71213.000,1,1.818568,-1.378104,1.502659,xy_robust_height_locked,3,0.219094,0.308739,-83.123,35.334169,0,0,1.818568,-1.378104,1.502659,,,1|2|5,,27
tag,71317.000,2,1.757806,-1.610216,1.513583,3d_robust_wls,4,0.128255,0.148189,-83.116,50.061794,0,0,1.757806,-1.610216,1.513583,,,1|2|4|5,,28
tag,71413.000,1,1.702744,-1.165053,1.502659,xy_robust_height_locked,3,0.207730,0.289430,-79.380,36.985234,0,0,1.702744,-1.165053,1.502659,,,1|2|5,,29
tag,71517.000,2,1.649235,-1.403349,1.535170,3d_robust_wls,4,0.119231,0.144646,-82.298,50.618866,0,0,1.649235,-1.403349,1.535170,,,1|2|4|5,,30
tag,71613.000,1,1.566493,-0.851374,1.502659,xy_robust_height_locked,3,0.233526,0.316741,-78.417,36.548260,0,0,1.566493,-0.851374,1.502659,,,1|2|5,,31
tag,71717.000,2,1.579663,-1.210730,1.559555,3d_robust_wls,4,0.140600,0.169240,-79.829,50.841878,0,0,1.579663,-1.210730,1.559555,,,1|2|4|5,,32
tag,71853.000,1,1.439576,-0.656167,1.502659,xy_robust_height_locked,3,0.241748,0.320792,-74.994,37.499527,0,0,1.439576,-0.656167,1.502659,,,1|2|5,,33
tag,71917.000,2,1.482014,-1.034984,1.596109,3d_robust_wls,4,0.128331,0.173651,-78.970,51.510594,0,0,1.482014,-1.034984,1.596109,,,1|2|4|5,,34
tag,72053.000,1,1.360087,-0.512181,1.502659,xy_robust_height_locked,3,0.258906,0.346180,-73.819,37.396350,0,0,1.360087,-0.512181,1.502659,,,1|2|5,,35
tag,72117.000,2,1.341742,-0.899136,1.617078,3d_robust_wls,4,0.143685,0.195942,-80.352,50.566115,0,0,1.341742,-0.899136,1.617078,,,1|2|4|5,,36
tag,72213.000,1,1.238558,-0.364782,1.502659,xy_robust_height_locked,3,0.296318,0.403486,-71.997,36.911429,0,0,1.238558,-0.364782,1.502659,,,1|2|5,,37
tag,72317.000,2,1.242729,-0.738748,1.624001,3d_robust_wls,4,0.129691,0.175210,-79.917,51.138149,0,0,1.242729,-0.738748,1.624001,,,1|2|4|5,,38
tag,72413.000,1,1.123881,-0.239113,1.502659,xy_robust_height_locked,3,0.272525,0.310057,-71.642,37.749512,0,0,1.123881,-0.239113,1.502659,,,1|2|5,,39
tag,72522.000,2,1.159601,-0.590799,1.627558,3d_robust_wls_drop_3,5,0.105737,0.145022,-80.906,51.510744,0,0,1.159601,-0.590799,1.627558,,,1|2|4|5,3,40
tag,72613.000,1,1.038554,-0.061971,1.502659,xy_robust_height_locked,3,0.244418,0.287147,-72.070,38.442829,0,0,1.038554,-0.061971,1.502659,,,1|2|5,,41
tag,72727.000,2,0.998058,-0.508680,1.633370,3d_robust_wls,4,0.045241,0.066186,-78.281,54.244510,0,0,0.998058,-0.508680,1.633370,,,1|2|4|5,,42
tag,72823.000,1,0.963896,0.040362,1.502659,xy_robust_height_locked,3,0.262289,0.313090,-70.375,38.500202,0,0,0.963896,0.040362,1.502659,,,1|2|5,,43
tag,72968.000,2,0.934467,-0.438514,1.766938,3d_robust_wls,4,0.001798,0.002959,-78.809,55.363027,0,0,0.934467,-0.438514,1.766938,,,1|2|4|5,,44
tag,73027.000,1,0.870883,0.073467,1.502659,xy_robust_height_locked_drop_4,4,0.254439,0.314170,-72.794,37.888962,0,0,0.870883,0.073467,1.502659,,,1|2|5,4,45
tag,73158.000,2,0.867434,-0.350382,1.869241,3d_robust_wls,4,0.019184,0.031897,-76.815,55.539115,0,0,0.867434,-0.350382,1.869241,,,1|2|4|5,,46
tag,73223.000,1,0.698519,0.115596,1.502659,xy_robust_height_locked,3,0.254090,0.332756,-72.665,37.944600,0,0,0.698519,0.115596,1.502659,,,1|2|5,,47
tag,73317.000,2,0.819103,-0.308586,1.928822,3d_robust_wls,4,0.029155,0.044087,-75.656,55.645803,0,0,0.819103,-0.308586,1.928822,,,1|2|4|5,,48
tag,73417.000,1,0.600600,0.116117,1.502659,xy_robust_height_locked_drop_4,4,0.223717,0.297531,-76.906,37.371362,0,0,0.600600,0.116117,1.502659,,,1|2|5,4,49
tag,73517.000,2,0.709357,-0.294789,2.103252,3d_robust_wls,4,0.039245,0.063692,-75.451,55.414730,0,0,0.709357,-0.294789,2.103252,,,1|2|4|5,,50
tag,73617.000,1,0.621813,-0.178923,1.661571,3d_robust_wls,4,0.353129,0.554488,-76.567,45.607670,0,0,0.621813,-0.178923,1.661571,,,1|2|4|5,,51
tag,73717.000,2,0.619478,-0.270001,2.014339,3d_robust_wls,4,0.045750,0.072694,-75.094,55.344609,0,0,0.619478,-0.270001,2.014339,,,1|2|4|5,,52
tag,73831.000,1,0.621813,-0.178923,1.661571,hold_previous,2,,,-70.810,-1000000.000000,1,0,0.621813,-0.178923,1.661571,,,,1|2,53
tag,73917.000,2,0.579897,-0.252756,1.836199,3d_robust_wls,4,0.054006,0.085461,-75.049,55.112621,0,0,0.579897,-0.252756,1.836199,,,1|2|4|5,,54
tag,74017.000,1,0.535850,-0.063573,1.677532,3d_robust_wls,4,0.186282,0.272632,-76.998,50.462251,0,0,0.535850,-0.063573,1.677532,,,1|2|4|5,,55
tag,74117.000,2,0.529714,-0.275177,1.819437,3d_robust_wls,4,0.074975,0.118867,-75.719,54.249017,0,0,0.529714,-0.275177,1.819437,,,1|2|4|5,,56
tag,74258.000,1,0.505216,-0.018198,1.684896,3d_robust_wls,4,0.116367,0.143122,-76.235,52.826837,0,0,0.505216,-0.018198,1.684896,,,1|2|4|5,,57
tag,74317.000,2,0.492408,-0.298574,1.851829,3d_robust_wls,4,0.091320,0.149875,-74.781,54.087197,0,0,0.492408,-0.298574,1.851829,,,1|2|4|5,,58
tag,74458.000,1,0.465270,-0.019994,1.688214,3d_robust_wls,4,0.098256,0.133169,-75.630,53.581715,0,0,0.465270,-0.019994,1.688214,,,1|2|4|5,,59
tag,74517.000,2,0.470376,-0.311612,1.824374,3d_robust_wls,4,0.093054,0.155596,-75.715,53.708260,0,0,0.470376,-0.311612,1.824374,,,1|2|4|5,,60
tag,74617.000,1,0.410084,-0.014186,1.691076,3d_robust_wls,4,0.115491,0.168761,-73.775,53.714034,0,0,0.410084,-0.014186,1.691076,,,1|2|4|5,,61
tag,74717.000,2,0.434269,-0.291701,1.492011,3d_robust_wls,4,0.098071,0.144682,-73.533,54.321454,0,0,0.434269,-0.291701,1.492011,,,1|2|4|5,,62
tag,74817.000,1,0.369068,-0.031438,1.692054,3d_robust_wls,4,0.128236,0.175670,-75.204,52.831633,0,0,0.369068,-0.031438,1.692054,,,1|2|4|5,,63
tag,74917.000,2,0.425931,-0.315715,1.537816,3d_robust_wls,4,0.100411,0.147701,-73.758,54.172230,0,0,0.425931,-0.315715,1.537816,,,1|2|4|5,,64
tag,75017.000,1,0.329468,-0.094831,1.690879,3d_robust_wls,4,0.187811,0.267554,-74.953,51.132210,0,0,0.329468,-0.094831,1.690879,,,1|2|4|5,,65
tag,75122.000,2,0.415950,-0.341091,1.569810,3d_robust_wls_drop_3,5,0.095742,0.139242,-77.510,52.999179,0,0,0.415950,-0.341091,1.569810,,,1|2|4|5,3,66
tag,75227.000,1,0.315237,-0.111653,1.690070,3d_robust_wls,4,0.223570,0.336753,-72.311,50.984229,0,0,0.315237,-0.111653,1.690070,,,1|2|4|5,,67
tag,75368.000,2,0.412833,-0.357288,1.605426,3d_robust_wls,4,0.087959,0.124101,-74.908,54.143423,0,0,0.412833,-0.357288,1.605426,,,1|2|4|5,,68
tag,75427.000,1,0.300274,-0.130459,1.688123,3d_robust_wls,4,0.235037,0.348131,-74.771,49.778957,0,0,0.300274,-0.130459,1.688123,,,1|2|4|5,,69
tag,75568.000,2,0.386645,-0.349921,1.634052,3d_robust_wls,4,0.085144,0.136388,-75.684,53.956172,0,0,0.386645,-0.349921,1.634052,,,1|2|4|5,,70
tag,75625.000,1,0.268096,-0.036433,1.688123,xy_robust_height_locked,3,0.210870,0.257753,-71.455,39.664640,0,0,0.268096,-0.036433,1.688123,,,1|2|5,,71
tag,75717.000,2,0.370607,-0.350904,1.642834,3d_robust_wls,4,0.095186,0.160061,-73.554,54.400524,0,0,0.370607,-0.350904,1.642834,,,1|2|4|5,,72
tag,75817.000,1,0.601018,-0.217636,1.688123,xy_robust_height_locked,3,0.042176,0.054096,-83.847,40.388293,0,0,0.601018,-0.217636,1.688123,,,2|4|5,,73
tag,75917.000,2,0.360981,-0.355912,1.646914,3d_robust_wls,4,0.095016,0.164467,-74.465,54.086899,0,0,0.360981,-0.355912,1.646914,,,1|2|4|5,,74
tag,76017.000,1,0.568149,-0.188989,1.688123,xy_robust_height_locked,3,0.018112,0.024003,-82.566,41.558441,0,0,0.568149,-0.188989,1.688123,,,2|4|5,,75
tag,76117.000,2,0.344613,-0.368495,1.649965,3d_robust_wls,4,0.095635,0.161109,-75.461,53.719668,0,0,0.344613,-0.368495,1.649965,,,1|2|4|5,,76
tag,76217.000,1,0.568637,-0.230108,1.688123,xy_robust_height_locked,3,0.005101,0.006757,-83.747,41.535394,0,0,0.568637,-0.230108,1.688123,,,2|4|5,,77
tag,76317.000,2,0.335952,-0.370795,1.651940,3d_robust_wls,4,0.097702,0.162321,-73.824,54.230669,0,0,0.335952,-0.370795,1.651940,,,1|2|4|5,,78
tag,76423.000,1,0.568637,-0.230108,1.688123,hold_previous,2,,,-77.956,-1000000.000000,1,0,0.568637,-0.230108,1.688123,,,,2|5,79
tag,76517.000,2,0.330948,-0.373587,1.651618,3d_robust_wls,4,0.098625,0.160708,-74.754,53.877385,0,0,0.330948,-0.373587,1.651618,,,1|2|4|5,,80
tag,76658.000,1,0.584349,-0.252038,1.688123,xy_robust_height_locked,3,0.008002,0.010100,-83.263,41.617980,0,0,0.584349,-0.252038,1.688123,,,2|4|5,,81
tag,76717.000,2,0.332908,-0.368018,1.652692,3d_robust_wls,4,0.094036,0.152443,-75.050,53.911513,0,0,0.332908,-0.368018,1.652692,,,1|2|4|5,,82
tag,76863.000,1,0.343321,-0.049348,1.688123,xy_robust_height_locked,3,0.153498,0.169884,-77.900,39.130141,0,0,0.343321,-0.049348,1.688123,,,1|2|4,,83
tag,76917.000,2,0.364260,-0.352122,1.644063,3d_robust_wls,4,0.083863,0.139754,-74.882,54.275404,0,0,0.364260,-0.352122,1.644063,,,1|2|4|5,,84
tag,77024.000,1,0.424064,-0.066678,1.688123,xy_robust_height_locked,3,0.114975,0.124905,-74.592,41.443496,0,0,0.424064,-0.066678,1.688123,,,1|2|4,,85
tag,77117.000,2,0.398551,-0.340370,1.630063,3d_robust_wls,4,0.070987,0.111004,-75.550,54.427783,0,0,0.398551,-0.340370,1.630063,,,1|2|4|5,,86
tag,77213.000,1,0.477428,-0.051845,1.688123,xy_robust_height_locked,3,0.084193,0.093866,-76.361,41.747858,0,0,0.477428,-0.051845,1.688123,,,1|2|4,,87
tag,77317.000,2,0.420501,-0.288077,1.481571,3d_robust_wls,4,0.041620,0.063155,-77.733,54.544932,0,0,0.420501,-0.288077,1.481571,,,1|2|4|5,,88
tag,77413.000,1,0.537973,-0.005885,1.688123,xy_robust_height_locked,3,0.051334,0.062517,-73.637,43.686933,0,0,0.537973,-0.005885,1.688123,,,1|2|4,,89
tag,77517.000,2,0.447764,-0.169496,1.161745,3d_robust_wls,4,0.002341,0.003650,-78.539,55.441032,0,0,0.447764,-0.169496,1.161745,,,1|2|4|5,,90
tag,77623.000,1,0.609257,0.063660,1.688123,xy_robust_height_locked,3,0.002543,0.003217,-77.634,43.751812,0,0,0.609257,0.063660,1.688123,,,1|2|4,,91
tag,77768.000,2,0.475011,0.026456,1.041683,3d_robust_wls,4,0.008496,0.013222,-78.064,55.422597,0,0,0.475011,0.026456,1.041683,,,1|2|4|5,,92
tag,77823.000,1,0.776572,0.152774,1.688123,xy_robust_height_locked,3,0.097880,0.122034,-77.954,40.779828,0,0,0.776572,0.152774,1.688123,,,1|2|4,,93
tag,77968.000,2,0.552994,0.209291,0.913207,3d_robust_wls,4,0.015912,0.024460,-78.686,54.982566,0,0,0.552994,0.209291,0.913207,,,1|2|4|5,,94
tag,78013.000,1,0.777200,0.448047,1.688123,xy_robust_height_locked,3,0.118684,0.141900,-76.534,40.652564,0,0,0.777200,0.448047,1.688123,,,1|2|4,,95
tag,78117.000,2,0.569262,0.383234,0.796613,3d_robust_wls,4,0.007137,0.010934,-79.038,55.122459,0,0,0.569262,0.383234,0.796613,,,1|2|4|5,,96
tag,78213.000,1,0.751850,0.625187,1.688123,xy_robust_height_locked,3,0.116695,0.132317,-78.631,39.978220,0,0,0.751850,0.625187,1.688123,,,1|2|4,,97
tag,78317.000,2,0.581437,0.538098,0.725713,3d_robust_wls,4,0.014682,0.021827,-79.147,54.858009,0,0,0.581437,0.538098,0.725713,,,1|2|4|5,,98
tag,78419.000,1,0.751850,0.625187,1.688123,hold_previous,2,,,-74.589,-1000000.000000,1,0,0.751850,0.625187,1.688123,,,,1|2,99
tag,78517.000,2,0.611048,0.683024,0.607246,3d_robust_wls,4,0.008780,0.013051,-81.032,54.375251,0,0,0.611048,0.683024,0.607246,,,1|2|4|5,,100
tag,78619.000,1,0.751850,0.625187,1.688123,hold_previous,2,,,-73.467,-1000000.000000,1,0,0.751850,0.625187,1.688123,,,,1|2,101
tag,78717.000,2,0.687632,0.802252,0.419575,3d_robust_wls,4,0.009517,0.014503,-81.048,54.347815,0,0,0.687632,0.802252,0.419575,,,1|2|4|5,,102
tag,78809.000,1,0.751850,0.625187,1.688123,hold_previous,2,,,-70.608,-1000000.000000,1,0,0.751850,0.625187,1.688123,,,,1|2,103
tag,78917.000,2,0.826838,0.888053,0.433942,3d_robust_wls,4,0.029254,0.043508,-79.383,54.338280,0,0,0.826838,0.888053,0.433942,,,1|2|4|5,,104
tag,79049.000,1,0.751850,0.625187,1.688123,hold_previous,2,,,-74.967,-1000000.000000,1,0,0.751850,0.625187,1.688123,,,,1|2,105
tag,79117.000,2,0.960023,1.035115,0.251599,3d_robust_wls,4,0.035050,0.055763,-81.919,53.276687,0,0,0.960023,1.035115,0.251599,,,1|2|4|5,,106
tag,79254.000,1,1.633004,-0.819518,1.688123,xy_robust_height_locked,3,0.208552,0.267576,-77.796,37.514882,0,0,1.633004,-0.819518,1.688123,,,1|2|5,,107
tag,79317.000,2,0.993652,1.285498,0.190771,3d_robust_wls,4,0.015552,0.024434,-80.740,54.274372,0,0,0.993652,1.285498,0.190771,,,1|2|4|5,,108
tag,79413.000,1,1.790762,-0.907240,1.688123,xy_robust_height_locked,3,0.277626,0.380848,-74.488,36.600456,0,0,1.790762,-0.907240,1.688123,,,1|2|5,,109
tag,79517.000,2,0.761421,1.649598,0.167793,3d_robust_wls,4,0.032329,0.048501,-79.985,54.035259,0,0,0.761421,1.649598,0.167793,,,1|2|4|5,,110
tag,79613.000,1,2.002054,-0.253005,1.688123,xy_robust_height_locked,3,0.760564,0.864262,-76.983,21.238870,0,0,2.002054,-0.253005,1.688123,,,1|2|5,,111
tag,79717.000,2,0.644500,1.828447,0.167793,xy_robust_height_locked_drop_1,4,0.047026,0.059896,-82.122,40.846536,0,0,0.644500,1.828447,0.167793,,,2|4|5,1,112
tag,79819.000,1,2.002054,-0.253005,1.688123,hold_previous,2,,,-79.377,-1000000.000000,1,0,2.002054,-0.253005,1.688123,,,,1|2,113
tag,79917.000,2,0.537862,2.052139,0.167793,xy_robust_height_locked_drop_1,4,0.066251,0.082154,-81.166,40.604244,0,0,0.537862,2.052139,0.167793,,,2|4|5,1,114
tag,80017.000,1,0.714726,2.185867,1.688123,xy_robust_height_locked_drop_3,4,0.407989,0.550496,-81.947,30.078830,0,0,0.714726,2.185867,1.688123,,,1|2|5,3,115
tag,80162.000,2,0.543805,2.434661,0.167793,xy_robust_height_locked_drop_3-4,5,0.059810,0.076785,-84.249,39.718540,0,0,0.543805,2.434661,0.167793,,,1|2|5,3|4,116
tag,80217.000,1,0.698310,2.408712,1.688123,xy_robust_height_locked_drop_3,4,0.299477,0.422274,-79.841,34.071517,0,0,0.698310,2.408712,1.688123,,,1|2|5,3,117
tag,80362.000,2,0.477872,2.575432,0.167793,xy_robust_height_locked_drop_3-4,5,0.049687,0.060979,-82.882,40.500529,0,0,0.477872,2.575432,0.167793,,,1|2|5,3|4,118
tag,80417.000,1,0.707949,2.577057,1.688123,xy_robust_height_locked_drop_3,4,0.169595,0.228235,-78.253,38.523670,0,0,0.707949,2.577057,1.688123,,,1|2|5,3,119
tag,80522.000,2,2.002705,2.144784,0.167793,xy_robust_height_locked_drop_2-4,5,0.027207,0.034660,-82.817,41.197993,0,0,2.002705,2.144784,0.167793,,,1|3|5,2|4,120
tag,80617.000,1,0.998350,2.519964,0.368872,3d_robust_wls,4,0.102268,0.142784,-79.479,52.114407,0,0,0.998350,2.519964,0.368872,,,1|2|3|5,,121
tag,80722.000,2,0.854275,2.781763,0.167793,xy_robust_height_locked_drop_1-2,5,0.012844,0.016761,-81.430,42.114024,0,0,0.854275,2.781763,0.167793,,,3|4|5,1|2,122
tag,80822.000,1,0.829731,2.916413,0.849854,3d_robust_wls_drop_4,5,0.038438,0.054887,-79.316,54.086323,0,0,0.829731,2.916413,0.849854,,,1|2|3|5,4,123
tag,80922.000,2,0.644156,3.105029,0.115883,3d_robust_wls,5,0.025359,0.043955,-81.885,65.579306,0,0,0.644156,3.105029,0.115883,,,1|2|3|4|5,,124
tag,81022.000,1,0.718643,3.113465,1.297513,3d_robust_wls_drop_4,5,0.057379,0.081897,-79.551,53.435812,0,0,0.718643,3.113465,1.297513,,,1|2|3|5,4,125
tag,81122.000,2,0.582354,3.330053,0.133934,3d_robust_wls,5,0.048105,0.081294,-81.688,64.966062,0,0,0.582354,3.330053,0.133934,,,1|2|3|4|5,,126
tag,81222.000,1,0.722781,3.346952,1.356625,3d_robust_wls_drop_4,5,0.067540,0.094931,-78.620,53.456841,0,0,0.722781,3.346952,1.356625,,,1|2|3|5,4,127
tag,81322.000,2,0.587681,3.516232,0.160312,3d_robust_wls,5,0.105351,0.171611,-81.206,63.417348,0,0,0.587681,3.516232,0.160312,,,1|2|3|4|5,,128
tag,81462.000,1,0.676595,3.425100,1.255766,3d_robust_wls,5,0.155709,0.248714,-77.972,63.038490,0,0,0.676595,3.425100,1.255766,,,1|2|3|4|5,,129
tag,81522.000,2,0.528340,3.654590,0.250721,3d_robust_wls,5,0.119684,0.196980,-82.007,62.707049,0,0,0.528340,3.654590,0.250721,,,1|2|3|4|5,,130
tag,81662.000,1,0.674637,3.617855,1.453525,3d_robust_wls,5,0.118629,0.177077,-80.130,63.395715,0,0,0.674637,3.617855,1.453525,,,1|2|3|4|5,,131
tag,81722.000,2,0.646145,3.836964,0.085944,3d_robust_wls,5,0.114596,0.179557,-81.814,62.927195,0,0,0.646145,3.836964,0.085944,,,1|2|3|4|5,,132
tag,81822.000,1,0.677197,3.780719,1.553335,3d_robust_wls,5,0.091513,0.136868,-79.537,64.416572,0,0,0.677197,3.780719,1.553335,,,1|2|3|4|5,,133
tag,81922.000,2,0.707716,3.978372,0.131579,3d_robust_wls,5,0.113485,0.177093,-80.155,63.541182,0,0,0.707716,3.978372,0.131579,,,1|2|3|4|5,,134
tag,82022.000,1,0.754977,3.856361,2.530869,3d_robust_wls,5,0.086533,0.132342,-79.925,64.430440,0,0,0.754977,3.856361,2.530869,,,1|2|3|4|5,,135
tag,82122.000,2,0.786500,4.148221,0.137534,3d_robust_wls,5,0.143276,0.218999,-82.428,61.851977,0,0,0.786500,4.148221,0.137534,,,1|2|3|4|5,,136
tag,82222.000,1,0.726166,4.011252,2.534635,3d_robust_wls,5,0.098148,0.146602,-81.068,63.681661,0,0,0.726166,4.011252,2.534635,,,1|2|3|4|5,,137
tag,82322.000,2,-1.343373,4.337387,0.137534,xy_robust_height_locked_drop_2-5,5,0.047304,0.066727,-82.513,40.701154,0,0,-1.343373,4.337387,0.137534,,,1|3|4,2|5,138
tag,82422.000,1,0.809402,4.197939,2.707039,3d_robust_wls,5,0.078035,0.119323,-80.609,64.445875,0,0,0.809402,4.197939,2.707039,,,1|2|3|4|5,,139
tag,82562.000,2,0.739265,4.533679,0.328387,3d_robust_wls,5,0.112758,0.167260,-82.260,62.826315,0,0,0.739265,4.533679,0.328387,,,1|2|3|4|5,,140
tag,82622.000,1,0.758274,4.417582,2.566126,3d_robust_wls,5,0.071709,0.116467,-78.859,65.248209,0,0,0.758274,4.417582,2.566126,,,1|2|3|4|5,,141
tag,82762.000,2,0.705017,4.708098,0.429858,3d_robust_wls,5,0.095055,0.136003,-81.816,63.512723,0,0,0.705017,4.708098,0.429858,,,1|2|3|4|5,,142
tag,82822.000,1,0.711895,4.614320,2.494554,3d_robust_wls,5,0.053545,0.088753,-79.542,65.553800,0,0,0.711895,4.614320,2.494554,,,1|2|3|4|5,,143
tag,82922.000,2,0.758409,4.876715,0.465751,3d_robust_wls,5,0.115880,0.158401,-81.908,62.855728,0,0,0.758409,4.876715,0.465751,,,1|2|3|4|5,,144
tag,83022.000,1,0.773851,4.785115,2.523811,3d_robust_wls,5,0.061144,0.098836,-80.910,64.847322,0,0,0.773851,4.785115,2.523811,,,1|2|3|4|5,,145
tag,83122.000,2,0.728345,5.022010,0.505887,3d_robust_wls,5,0.131358,0.188773,-79.306,63.302308,0,0,0.728345,5.022010,0.505887,,,1|2|3|4|5,,146
tag,83222.000,1,0.811393,4.900008,2.748980,3d_robust_wls,5,0.104526,0.157825,-81.311,63.405469,0,0,0.811393,4.900008,2.748980,,,1|2|3|4|5,,147
tag,83322.000,2,0.853554,5.280513,0.323142,3d_robust_wls,5,0.144302,0.192545,-80.729,62.415727,0,0,0.853554,5.280513,0.323142,,,1|2|3|4|5,,148
tag,83422.000,1,1.101715,5.054358,3.296542,3d_robust_wls,5,0.166943,0.248642,-81.488,61.470977,0,0,1.101715,5.054358,3.296542,,,1|2|3|4|5,,149
tag,83522.000,2,0.978710,5.538276,0.070300,3d_robust_wls,5,0.190344,0.278434,-81.141,60.890317,0,0,0.978710,5.538276,0.070300,,,1|2|3|4|5,,150
tag,83622.000,1,1.108117,5.222087,3.316954,3d_robust_wls,5,0.171492,0.284541,-79.915,61.884997,0,0,1.108117,5.222087,3.316954,,,1|2|3|4|5,,151
tag,83722.000,2,-1.317094,5.810515,0.070300,xy_robust_height_locked_drop_2-5,5,0.021717,0.030778,-81.470,41.834069,0,0,-1.317094,5.810515,0.070300,,,1|3|4,2|5,152
tag,83862.000,1,1.120402,5.433674,3.350588,3d_robust_wls,5,0.143684,0.183247,-81.069,62.315180,0,0,1.120402,5.433674,3.350588,,,1|2|3|4|5,,153
tag,83922.000,2,-1.426884,5.986486,0.070300,xy_robust_height_locked_drop_2-5,5,0.012093,0.016906,-80.976,42.295502,0,0,-1.426884,5.986486,0.070300,,,1|3|4,2|5,154
tag,84062.000,1,1.094153,5.627273,3.334983,3d_robust_wls,5,0.140509,0.170053,-81.153,62.381035,0,0,1.094153,5.627273,3.334983,,,1|2|3|4|5,,155
tag,84122.000,2,-1.338653,6.184321,0.070300,xy_robust_height_locked_drop_2-5,5,0.007218,0.010163,-81.717,42.182561,0,0,-1.338653,6.184321,0.070300,,,1|3|4,2|5,156
tag,84222.000,1,1.142963,5.779994,3.440457,3d_robust_wls,5,0.149498,0.185391,-81.502,61.989520,0,0,1.142963,5.779994,3.440457,,,1|2|3|4|5,,157
tag,84322.000,2,-1.404250,6.377605,0.070300,xy_robust_height_locked_drop_2-5,5,0.004409,0.006151,-81.147,42.466208,0,0,-1.404250,6.377605,0.070300,,,1|3|4,2|5,158
tag,84422.000,1,1.138390,5.954158,3.459960,3d_robust_wls,5,0.150995,0.199634,-81.657,61.890263,0,0,1.138390,5.954158,3.459960,,,1|2|3|4|5,,159
